time,.x,.y,.z,.w
2020/04/03/19:48:02.031079,0.377039807008,0.613254049755,0.354264115989,0.596873010375
2020/04/03/19:48:02.081036,0.377752280724,0.612814354182,0.35495881426,0.596461249282
2020/04/03/19:48:02.112281,0.378236870433,0.612517351796,0.355427441016,0.596180088368
2020/04/03/19:48:02.151820,0.378707566293,0.61222592392,0.355886053078,0.595906968022
2020/04/03/19:48:02.191767,0.379349276795,0.611828398148,0.35651236866,0.595532592229
2020/04/03/19:48:02.221134,0.379827368246,0.611532277493,0.356976606172,0.595253850522
2020/04/03/19:48:02.260435,0.380301217417,0.611236828024,0.357439765733,0.594976754143
2020/04/03/19:48:02.300576,0.381006639574,0.610797879919,0.358125185637,0.594563909012
2020/04/03/19:48:02.351977,0.381714946402,0.610356199186,0.358814977827,0.594147137918
2020/04/03/19:48:02.381529,0.382113238225,0.610107105311,0.359201654185,0.593913263745
2020/04/03/19:48:02.411970,0.382568284159,0.609820828193,0.359646350934,0.593645153031
2020/04/03/19:48:02.442504,0.383029451961,0.60953024048,0.360095784035,0.593373702814
2020/04/03/19:48:02.494258,0.38370959674,0.609102037107,0.360759940511,0.592970420076
2020/04/03/19:48:02.524224,0.384162256294,0.608817148107,0.361199359902,0.592702339642
2020/04/03/19:48:02.553349,0.384567390628,0.608562168138,0.361592018274,0.592462000383
2020/04/03/19:48:02.582476,0.385026513419,0.608269817793,0.362043102436,0.592188487481
2020/04/03/19:48:02.623955,0.385587545514,0.60791422117,0.36258799049,0.591855128892
2020/04/03/19:48:02.663772,0.38604689462,0.607622921582,0.36303465633,0.591580948498
2020/04/03/19:48:02.705146,0.38672407076,0.607191111051,0.363695811429,0.591175781392
2020/04/03/19:48:02.738405,0.387106711005,0.606947775849,0.364067933563,0.590946132433
2020/04/03/19:48:02.767253,0.387556444942,0.606661029764,0.364505809335,0.590675809484
2020/04/03/19:48:02.797425,0.388000705839,0.606375289786,0.364940074982,0.590409351109
2020/04/03/19:48:02.849496,0.388640988121,0.605964858895,0.365562381698,0.590024505613
2020/04/03/19:48:02.880811,0.389029103083,0.605715936369,0.365942031228,0.589788937811
2020/04/03/19:48:02.910603,0.389472870048,0.605429384524,0.366375639933,0.589521021097
2020/04/03/19:48:02.939236,0.389907809382,0.605149101844,0.366799838878,0.589257450457
2020/04/03/19:48:02.968406,0.390339493477,0.604871416054,0.36721860309,0.588995880645
2020/04/03/19:48:03.018193,0.39099511393,0.604446614163,0.367857767751,0.588598143231
2020/04/03/19:48:03.047041,0.39137209983,0.604202850459,0.368224375148,0.588368595796
2020/04/03/19:48:03.097215,0.392005084353,0.603792031899,0.368841965006,0.587981973285
2020/04/03/19:48:03.129262,0.392431018773,0.603514742391,0.369257130742,0.58772189224
2020/04/03/19:48:03.161213,0.392858344915,0.603237186534,0.369671577441,0.587460758217
2020/04/03/19:48:03.191203,0.393270230743,0.602968218135,0.370073946632,0.587207908287
2020/04/03/19:48:03.241034,0.39385053876,0.602589081439,0.370639396835,0.586851420346
2020/04/03/19:48:03.270716,0.394272589192,0.602311855504,0.371051867648,0.586591907246
2020/04/03/19:48:03.300813,0.394691863351,0.602037190606,0.371461080501,0.586332857517
2020/04/03/19:48:03.351593,0.395316956114,0.601625872674,0.372072150292,0.585946352933
2020/04/03/19:48:03.382700,0.395686475099,0.601383451677,0.372430295281,0.585718219479
2020/04/03/19:48:03.412749,0.396101143541,0.601111266601,0.372832434575,0.585461446194
2020/04/03/19:48:03.442212,0.396500387292,0.60084731546,0.373221674477,0.585214087393
2020/04/03/19:48:03.492091,0.39711585268,0.600440455268,0.37382268902,0.584830621977
2020/04/03/19:48:03.523601,0.397528956906,0.600166733681,0.374225335989,0.584573364179
2020/04/03/19:48:03.552998,0.397875774154,0.599937423591,0.374561392292,0.584357527136
2020/04/03/19:48:03.582405,0.398271950197,0.59967288923,0.374950876437,0.584109338967
2020/04/03/19:48:03.611532,0.398580373311,0.599468750925,0.375249739145,0.583916548786
2020/04/03/19:48:03.640507,0.398984955408,0.599200083026,0.375643869627,0.583662530124
2020/04/03/19:48:03.670952,0.399334200844,0.598967386572,0.375984061166,0.583443443367
2020/04/03/19:48:03.701812,0.399727728303,0.598706237275,0.376364252206,0.58319682298
2020/04/03/19:48:03.731164,0.400134869563,0.598432997861,0.376765108933,0.582939178578
2020/04/03/19:48:03.781806,0.400728971042,0.598033977254,0.377344868096,0.582565450691
2020/04/03/19:48:03.821253,0.40111344538,0.597777400161,0.377716968353,0.582322999382
2020/04/03/19:48:03.864589,0.401648415197,0.597418526837,0.378239432878,0.581983320876
2020/04/03/19:48:03.895041,0.40204065459,0.597154086067,0.378621945206,0.581735104802
2020/04/03/19:48:03.923954,0.402427401402,0.596894112756,0.378997877599,0.581489650409
2020/04/03/19:48:03.952576,0.402805453667,0.596640008894,0.379365211249,0.58124908841
2020/04/03/19:48:04.002726,0.403338477193,0.596278943653,0.379885888447,0.580909808775
2020/04/03/19:48:04.032233,0.403730312225,0.596015236068,0.380264559213,0.580660432931
2020/04/03/19:48:04.070769,0.404110374579,0.595757342319,0.380636814555,0.58041675513
2020/04/03/19:48:04.111351,0.404686897468,0.595366862875,0.381195806162,0.58004876603
2020/04/03/19:48:04.164103,0.405216467667,0.59500640277,0.381712938323,0.579708743862
2020/04/03/19:48:04.193909,0.405590099874,0.594751473236,0.382078120008,0.579468434152
2020/04/03/19:48:04.224336,0.405957299269,0.594501199474,0.382435600947,0.579232255768
2020/04/03/19:48:04.266967,0.406470640984,0.594151835524,0.382934246588,0.578901180818
2020/04/03/19:48:04.297478,0.406847909979,0.593893435792,0.383301373916,0.578658294525
2020/04/03/19:48:04.326568,0.407122657261,0.593705212587,0.383569572982,0.578480462224
2020/04/03/19:48:04.355699,0.407482163038,0.593459602367,0.383918096552,0.57824811483
2020/04/03/19:48:04.387582,0.407856566394,0.59320235509,0.384283771725,0.578005164297
2020/04/03/19:48:04.417433,0.408181968156,0.592979495218,0.38459726505,0.577795589148
2020/04/03/19:48:04.447588,0.408554101974,0.592722753721,0.384960355369,0.577554160036
2020/04/03/19:48:04.477163,0.408912249199,0.592475941035,0.385309906378,0.577320801459
2020/04/03/19:48:04.527464,0.409462957812,0.59209692708,0.385845165851,0.576961717197
2020/04/03/19:48:04.558363,0.409785925173,0.591872460291,0.386161245547,0.576751227756
2020/04/03/19:48:04.608238,0.410321903138,0.591502685947,0.38668099925,0.576401173786
2020/04/03/19:48:04.639260,0.41067128309,0.591260711407,0.387018360097,0.576174155391
2020/04/03/19:48:04.669204,0.411034793956,0.591008523826,0.387373014941,0.575935300375
2020/04/03/19:48:04.700391,0.411388921614,0.590762159004,0.387718036133,0.575703006002
2020/04/03/19:48:04.732624,0.411741148995,0.590517324084,0.388058360819,0.575473044356
2020/04/03/19:48:04.762868,0.412041779987,0.590307593856,0.388352186716,0.575274799774
2020/04/03/19:48:04.794923,0.412395301859,0.590060818046,0.3886968567,0.57504182422
2020/04/03/19:48:04.824775,0.412755183769,0.589810206238,0.389043634742,0.574806166595
2020/04/03/19:48:04.877736,0.413285716261,0.589439267225,0.389559877967,0.574455714974
2020/04/03/19:48:04.908216,0.413582892281,0.589229824905,0.389850034578,0.574259832475
2020/04/03/19:48:04.938674,0.413931128287,0.588984483188,0.390193314055,0.574027418566
2020/04/03/19:48:04.969392,0.414282921747,0.588737090008,0.390536176197,0.573794209346
2020/04/03/19:48:04.999215,0.414633659657,0.588491070627,0.390873952386,0.573563197405
2020/04/03/19:48:05.050106,0.415138921142,0.588137174133,0.391363090568,0.573227068357
2020/04/03/19:48:05.079511,0.415477223638,0.58789664523,0.391695405909,0.573001675526
2020/04/03/19:48:05.111172,0.415777530794,0.587685355396,0.391985914472,0.572801894896
2020/04/03/19:48:05.141756,0.416119643514,0.587443617521,0.392318936441,0.572573393222
2020/04/03/19:48:05.171283,0.416449977685,0.587209032752,0.392641339958,0.572352816099
2020/04/03/19:48:05.220595,0.416948116238,0.586855611702,0.39312671127,0.572019360044
2020/04/03/19:48:05.252292,0.417246081363,0.586643800111,0.393417573575,0.571819352752
2020/04/03/19:48:05.282022,0.417588136813,0.586399670448,0.393750952459,0.571590554443
2020/04/03/19:48:05.320543,0.417919387611,0.586164204835,0.394071661237,0.571368914309
2020/04/03/19:48:05.360290,0.418404577091,0.58581714155,0.39454529713,0.571042813673
2020/04/03/19:48:05.410740,0.418905619248,0.585459073289,0.39503349472,0.570705084712
2020/04/03/19:48:05.441665,0.419195768877,0.585252342228,0.395313694047,0.5705100232
2020/04/03/19:48:05.471409,0.419515581879,0.585021845515,0.395626155473,0.570294714982
2020/04/03/19:48:05.500881,0.419829795397,0.584796600703,0.395932799736,0.570081658006
2020/04/03/19:48:05.551104,0.420320675444,0.584444348452,0.396409707235,0.569749662016
2020/04/03/19:48:05.584117,0.420603096705,0.584240119308,0.396685466202,0.56955874055
2020/04/03/19:48:05.613415,0.420918858818,0.584012303907,0.396993643803,0.569344350948
2020/04/03/19:48:05.642880,0.421229712801,0.583787974911,0.397295639263,0.569133819436
2020/04/03/19:48:05.691398,0.421710590372,0.58344058155,0.397764136349,0.568806608263
2020/04/03/19:48:05.742566,0.422201674461,0.583083825095,0.398244494145,0.568471918285
2020/04/03/19:48:05.774380,0.422479752641,0.582884158151,0.398512107774,0.568282514902
2020/04/03/19:48:05.803620,0.422786525647,0.582660870836,0.398811551244,0.568073243449
2020/04/03/19:48:05.833350,0.423101967154,0.582430881387,0.39912071711,0.567857065616
2020/04/03/19:48:05.864395,0.423419099559,0.582201629897,0.399426067275,0.567641035386
2020/04/03/19:48:05.915061,0.423850085847,0.581886833416,0.399846377645,0.567346183656
2020/04/03/19:48:05.946751,0.42415542719,0.58166497226,0.400144407668,0.567135333623
2020/04/03/19:48:05.976873,0.424454844439,0.581446516372,0.400436347433,0.566929241868
2020/04/03/19:48:06.006247,0.424766994192,0.581217402906,0.400741239188,0.56671491106
2020/04/03/19:48:06.056402,0.425228203215,0.580878870303,0.401191544671,0.566397437944
2020/04/03/19:48:06.087276,0.425525973291,0.580660496304,0.401482158821,0.56619176101
2020/04/03/19:48:06.118130,0.425784400586,0.580471508033,0.401733682633,0.566012827432
2020/04/03/19:48:06.149374,0.42607821166,0.580254302921,0.402021693947,0.56580991427
2020/04/03/19:48:06.179149,0.426387522284,0.580027050533,0.402323306751,0.565595490024
2020/04/03/19:48:06.229156,0.426845871683,0.579689443694,0.402771052886,0.565277126421
2020/04/03/19:48:06.262691,0.427110498313,0.579494496552,0.403028678473,0.565093474591
2020/04/03/19:48:06.293591,0.427402834669,0.579278150657,0.403314915607,0.564890006937
2020/04/03/19:48:06.324917,0.427703090264,0.579056717479,0.403606332808,0.564681602887
2020/04/03/19:48:06.354521,0.4280015054,0.578835815957,0.403898441271,0.564473080562
2020/04/03/19:48:06.383786,0.428261447186,0.578642515021,0.404152904118,0.564291948159
2020/04/03/19:48:06.416827,0.42854846209,0.578429981048,0.40443322511,0.564091073402
2020/04/03/19:48:06.447642,0.428830867692,0.578219677017,0.404708886833,0.563894324269
2020/04/03/19:48:06.477160,0.429117243093,0.578008154713,0.404986317331,0.563694108129
2020/04/03/19:48:06.526352,0.429557266833,0.577680068851,0.405417467839,0.563385276107
2020/04/03/19:48:06.575258,0.429991562455,0.577356317181,0.405841044056,0.563080798987
2020/04/03/19:48:06.606786,0.430236545026,0.577172892292,0.406080552766,0.562909008982
2020/04/03/19:48:06.636072,0.430515623423,0.57696482754,0.40635336761,0.562712027952
2020/04/03/19:48:06.675971,0.430803282554,0.576750960975,0.406632362461,0.562509539967
2020/04/03/19:48:06.714733,0.431235781386,0.576426554466,0.40705524961,0.562204724209
2020/04/03/19:48:06.764267,0.431659001826,0.57610997103,0.40746617835,0.561906683466
2020/04/03/19:48:06.793079,0.4318998469,0.575928328463,0.407704163368,0.561735167044
2020/04/03/19:48:06.822232,0.432110571123,0.575770237732,0.407909183145,0.56158631213
2020/04/03/19:48:06.852651,0.432400353616,0.57555203818,0.408191995625,0.561381403546
2020/04/03/19:48:06.881744,0.432650913445,0.575364820659,0.408434151941,0.561204110616
2020/04/03/19:48:06.911702,0.432931772231,0.575152187133,0.40871013214,0.561004518801
2020/04/03/19:48:06.940869,0.433198906793,0.574950384726,0.408971610904,0.560814571611
2020/04/03/19:48:06.981759,0.433532201987,0.574699430496,0.409295714566,0.560577748814
2020/04/03/19:48:07.032874,0.433944615086,0.574387950205,0.409698400683,0.560283655102
2020/04/03/19:48:07.061743,0.434184838461,0.574206384808,0.409932306947,0.560112539958
2020/04/03/19:48:07.091335,0.434458423404,0.573999139195,0.410200281689,0.55991659686
2020/04/03/19:48:07.132451,0.434722339838,0.573799145273,0.410457173493,0.559728449212
2020/04/03/19:48:07.172991,0.43512356018,0.573494539763,0.410849226869,0.559441161357
2020/04/03/19:48:07.204521,0.435399733778,0.573285230457,0.411118040669,0.559243303941
2020/04/03/19:48:07.234434,0.435635561857,0.573106235755,0.411347909892,0.559074053066
2020/04/03/19:48:07.265815,0.43590541124,0.572900272634,0.411612293868,0.558880192531
2020/04/03/19:48:07.296414,0.436168882177,0.572700450878,0.411868178067,0.558690883834
2020/04/03/19:48:07.346081,0.436557214383,0.572404208514,0.412247704875,0.558411184049
2020/04/03/19:48:07.375939,0.43679117336,0.572226189314,0.412475468126,0.558242462853
2020/04/03/19:48:07.405682,0.437058630416,0.572020310114,0.412739155042,0.558049198808
2020/04/03/19:48:07.436721,0.437324610781,0.571817504335,0.412996536894,0.557858214114
2020/04/03/19:48:07.487683,0.437707073878,0.57152506837,0.413369817349,0.557581391195
2020/04/03/19:48:07.518288,0.437955813172,0.571334415455,0.41361161667,0.557402118745
2020/04/03/19:48:07.547860,0.438178722413,0.571161687599,0.413831642767,0.557240617048
2020/04/03/19:48:07.578457,0.438442244356,0.570960550048,0.414087922458,0.557049047327
2020/04/03/19:48:07.608382,0.43863334335,0.570813275935,0.414274414756,0.556910857675
2020/04/03/19:48:07.637467,0.438888159133,0.570616952621,0.414523579421,0.556725856466
2020/04/03/19:48:07.667721,0.439135821475,0.570426527556,0.414765344427,0.556545610009
2020/04/03/19:48:07.697217,0.439352286231,0.570260148436,0.414975529014,0.556388571063
2020/04/03/19:48:07.726618,0.439600223788,0.570069041043,0.415217853392,0.556207754274
2020/04/03/19:48:07.756406,0.439794879281,0.569918600861,0.415407634852,0.5560663175
2020/04/03/19:48:07.786272,0.44005220716,0.569720778755,0.415655770153,0.555879996012
2020/04/03/19:48:07.817350,0.440277100192,0.569546436523,0.415878281139,0.555714123419
2020/04/03/19:48:07.847333,0.440528676071,0.569352435957,0.416121084638,0.555531756201
2020/04/03/19:48:07.876911,0.440773106251,0.569162087493,0.416361872956,0.555352480606
2020/04/03/19:48:07.926720,0.441146357206,0.568873795747,0.41672554942,0.555078654334
2020/04/03/19:48:07.959419,0.441399244373,0.568677118904,0.41697277422,0.554893455593
2020/04/03/19:48:07.989560,0.4416191552,0.568507612617,0.417186233765,0.554731703181
2020/04/03/19:48:08.022456,0.441865712268,0.56831504048,0.417427756159,0.554550967427
2020/04/03/19:48:08.052014,0.442103471977,0.568131430011,0.417657182112,0.554376836214
2020/04/03/19:48:08.081199,0.442336251338,0.567950691448,0.417883857218,0.554205498631
2020/04/03/19:48:08.130698,0.442668808463,0.567690964098,0.418210199034,0.553959858401
2020/04/03/19:48:08.160963,0.442912661045,0.567500436102,0.418448339769,0.553780296377
2020/04/03/19:48:08.190159,0.44315745772,0.567309296554,0.418687219412,0.5535997128
2020/04/03/19:48:08.220191,0.443342253597,0.567165188353,0.418867364804,0.55346312072
2020/04/03/19:48:08.249742,0.443546156546,0.567006861392,0.419065935362,0.553311637296
2020/04/03/19:48:08.280220,0.443779146486,0.566823782788,0.419294026689,0.553139573338
2020/04/03/19:48:08.310540,0.44401191077,0.566642457116,0.419518759191,0.55296813613
2020/04/03/19:48:08.343111,0.444251021441,0.566454150115,0.419753702911,0.552790696973
2020/04/03/19:48:08.374262,0.444458155423,0.566292207938,0.419953597719,0.552638271449
2020/04/03/19:48:08.406140,0.444698759454,0.566103745525,0.420189638243,0.552458351875
2020/04/03/19:48:08.436106,0.44493236199,0.565919803507,0.420417446761,0.552285378868
2020/04/03/19:48:08.467474,0.445161844688,0.565739370183,0.420641339207,0.552114807635
2020/04/03/19:48:08.499990,0.445388800561,0.565560712281,0.420863243884,0.551945673963
2020/04/03/19:48:08.532758,0.445595745886,0.565397107709,0.421066509958,0.551791206921
2020/04/03/19:48:08.574696,0.445953826666,0.565115509041,0.421415714558,0.551523745134
2020/04/03/19:48:08.623984,0.446302764994,0.56484197739,0.421751973816,0.551264596286
2020/04/03/19:48:08.654287,0.446527794376,0.564664583427,0.421970708135,0.551096687115
2020/04/03/19:48:08.703774,0.446826021437,0.564427756775,0.422263788245,0.550873040805
2020/04/03/19:48:08.732616,0.447048205822,0.564251794612,0.422481050437,0.550706433565
2020/04/03/19:48:08.772168,0.447279060947,0.564068965542,0.42270648961,0.550533257299
2020/04/03/19:48:08.813361,0.447614738279,0.563803706845,0.423032780281,0.550281467097
2020/04/03/19:48:08.852671,0.447836044534,0.563627175258,0.423249528237,0.550115552747
2020/04/03/19:48:08.895631,0.448166636117,0.563365181996,0.423570959211,0.549867238976
2020/04/03/19:48:08.925113,0.448355472911,0.563214344831,0.423755825576,0.549725360501
2020/04/03/19:48:08.954204,0.448583289907,0.563033501992,0.423976443182,0.549554622652
2020/04/03/19:48:08.994305,0.448810935307,0.562851672545,0.424200592386,0.549382013249
2020/04/03/19:48:09.034556,0.449144614246,0.562584935268,0.424525045865,0.549131852597
2020/04/03/19:48:09.064460,0.449338298904,0.56243103303,0.424714656775,0.548984413752
2020/04/03/19:48:09.094375,0.449548031197,0.562263111904,0.424919566117,0.548826131821
2020/04/03/19:48:09.146642,0.449865870882,0.562009290128,0.425229744599,0.548585381079
2020/04/03/19:48:09.178176,0.450084608558,0.561834093845,0.425443293804,0.54841982084
2020/04/03/19:48:09.210315,0.450276354231,0.561680632825,0.425630265269,0.548274519577
2020/04/03/19:48:09.253195,0.450605978337,0.561416361911,0.425950808567,0.548025391334
2020/04/03/19:48:09.292297,0.450817449673,0.561246278689,0.42615833011,0.547864325728
2020/04/03/19:48:09.331913,0.451130462137,0.560994423807,0.426464163352,0.547626588074
2020/04/03/19:48:09.381606,0.451442691342,0.560742539731,0.426769603385,0.547389263867
2020/04/03/19:48:09.411738,0.451628103106,0.560593217864,0.426950600596,0.547248102072
2020/04/03/19:48:09.440870,0.451837810364,0.560423343945,0.427155656641,0.547088944951
2020/04/03/19:48:09.482252,0.452099005757,0.560211799403,0.427413141005,0.546888686754
2020/04/03/19:48:09.522674,0.452303194314,0.560048010299,0.427610288167,0.54673347074
2020/04/03/19:48:09.563145,0.452599263095,0.559809364435,0.427897986445,0.546507727057
2020/04/03/19:48:09.593057,0.45280079348,0.559644364403,0.428097456281,0.546353543726
2020/04/03/19:48:09.623231,0.452984841551,0.559495469551,0.42827815808,0.546211838199
2020/04/03/19:48:09.654291,0.453197528106,0.559323052845,0.428485266433,0.546049539441
2020/04/03/19:48:09.684218,0.453353049608,0.559196444603,0.428637241174,0.54593082367
2020/04/03/19:48:09.713410,0.453563769071,0.559025244704,0.428843156377,0.545769393057
2020/04/03/19:48:09.743335,0.453743194846,0.55887921773,0.429019506823,0.545631190352
2020/04/03/19:48:09.773468,0.45394155539,0.558717638887,0.42921295665,0.545479515776
2020/04/03/19:48:09.804036,0.454139988049,0.55855626792,0.429406241825,0.545327467036
2020/04/03/19:48:09.854000,0.45443750307,0.558313188177,0.42969748013,0.545099087581
2020/04/03/19:48:09.883198,0.454613878144,0.558170751517,0.429868178243,0.544963286179
2020/04/03/19:48:09.932900,0.454911139357,0.557927058617,0.430159780594,0.544734628705
2020/04/03/19:48:09.963281,0.455111127016,0.557764733698,0.430354313665,0.544580139757
2020/04/03/19:48:09.995162,0.455299829913,0.557610613863,0.43053864921,0.544434513716
2020/04/03/19:48:10.028455,0.455489765726,0.557453554234,0.43072714904,0.544287360933
2020/04/03/19:48:10.058905,0.455682630242,0.55729581734,0.430915551768,0.544138309363
2020/04/03/19:48:10.088429,0.455853438693,0.557156417121,0.431080870975,0.544007033017
2020/04/03/19:48:10.117957,0.456055096264,0.55699048735,0.431278984302,0.543850883857
2020/04/03/19:48:10.169238,0.45635134679,0.556747810438,0.431567881902,0.543621639714
2020/04/03/19:48:10.198518,0.456522693985,0.556606016508,0.431737093491,0.543488596355
2020/04/03/19:48:10.230689,0.45670872151,0.556453442672,0.431919217675,0.543343813104
2020/04/03/19:48:10.260371,0.456895590613,0.556300037535,0.43209970969,0.543200265466
2020/04/03/19:48:10.310045,0.457166374339,0.556076522729,0.43236733937,0.542988297194
2020/04/03/19:48:10.341595,0.457356892805,0.555920757689,0.43255104384,0.542841024839
2020/04/03/19:48:10.381644,0.457556637087,0.555756078889,0.432746375337,0.542685617341
2020/04/03/19:48:10.423409,0.45781837274,0.555539190838,0.433004659472,0.542480884364
2020/04/03/19:48:10.453712,0.45801120022,0.555380952262,0.433190014422,0.542332139692
2020/04/03/19:48:10.483048,0.458196752349,0.555226574822,0.433374720897,0.54218588882
2020/04/03/19:48:10.514011,0.458379606569,0.555076597374,0.433550900427,0.542044024105
2020/04/03/19:48:10.566484,0.458632495654,0.554865925386,0.433800726477,0.541845889976
2020/04/03/19:48:10.596285,0.458823559855,0.554709315313,0.433983997772,0.54169770731
2020/04/03/19:48:10.639701,0.459105381807,0.554475698792,0.434261951568,0.541475304392
2020/04/03/19:48:10.671624,0.459290392454,0.554322329434,0.434442615743,0.541330494353
2020/04/03/19:48:10.711707,0.459472856299,0.554170760105,0.434618920536,0.541189298565
2020/04/03/19:48:10.752057,0.459715385232,0.553969659434,0.434855964464,0.540998771882
2020/04/03/19:48:10.782246,0.459887806324,0.55382565909,0.435027656878,0.540861611394
2020/04/03/19:48:10.811037,0.460061791043,0.55368133719,0.435196875582,0.540725258105
2020/04/03/19:48:10.840872,0.460195267327,0.553570705352,0.435324982325,0.54062181779
2020/04/03/19:48:10.883605,0.460449244142,0.553358094828,0.435575529783,0.540421382175
2020/04/03/19:48:10.916806,0.460629198456,0.553209398495,0.435749048101,0.540280362429
2020/04/03/19:48:10.950317,0.460811198858,0.553057400814,0.435928341657,0.540136122983
2020/04/03/19:48:10.980857,0.460986376198,0.552910782362,0.436098623205,0.539999276431
2020/04/03/19:48:11.010458,0.461139732146,0.552783519425,0.436248837716,0.539877282055
2020/04/03/19:48:11.039900,0.461309346089,0.55264153668,0.436414665748,0.5397436972
2020/04/03/19:48:11.069880,0.461479980899,0.552497316423,0.436583391397,0.539609011166
2020/04/03/19:48:11.120167,0.461743389068,0.552277456404,0.436841195929,0.539400058712
2020/04/03/19:48:11.150254,0.46190165028,0.552145890391,0.436993041193,0.539276240106
2020/04/03/19:48:11.180337,0.46207672346,0.55199963308,0.437164054744,0.53913736279
2020/04/03/19:48:11.219617,0.462248769751,0.551855319508,0.437332072653,0.53900133527
2020/04/03/19:48:11.260970,0.462504215824,0.551642179841,0.437582207475,0.538797334317
2020/04/03/19:48:11.301356,0.462671015643,0.551501360008,0.437745285578,0.53866580191
2020/04/03/19:48:11.342081,0.462902743151,0.551307803879,0.437970661195,0.538481620576
2020/04/03/19:48:11.371659,0.463071224104,0.551165554778,0.438135995286,0.538347863623
2020/04/03/19:48:11.400295,0.463246945965,0.551016686366,0.438308279014,0.538208817234
2020/04/03/19:48:11.452842,0.463507124552,0.550797723728,0.438564469909,0.538000203307
2020/04/03/19:48:11.483146,0.463678725028,0.550653272878,0.438732084018,0.537863524957
2020/04/03/19:48:11.512603,0.463827969694,0.550528073702,0.438877852817,0.537744070076
2020/04/03/19:48:11.542703,0.463988015426,0.550392605581,0.439034272658,0.537616972105
2020/04/03/19:48:11.591866,0.46422511088,0.550192955564,0.439263620971,0.537429278481
2020/04/03/19:48:11.631447,0.464383585305,0.550058642293,0.439419850153,0.537302122674
2020/04/03/19:48:11.671446,0.464630241903,0.549850024762,0.439661071013,0.537105046723
2020/04/03/19:48:11.711826,0.464798605283,0.549708162527,0.439825843614,0.536969663824
2020/04/03/19:48:11.753424,0.465021101297,0.549520249827,0.440041262148,0.536792844573
2020/04/03/19:48:11.782931,0.465185905153,0.549380714846,0.440203910398,0.536659501986
2020/04/03/19:48:11.812224,0.465344655249,0.549246584274,0.440357026677,0.536533531619
2020/04/03/19:48:11.863106,0.46557907203,0.549047854094,0.440586849763,0.536344860532
2020/04/03/19:48:11.893606,0.465716791063,0.548930064555,0.440722698031,0.536234238174
2020/04/03/19:48:11.922655,0.465875512472,0.548797124246,0.440874860738,0.536107340434
2020/04/03/19:48:11.953313,0.466037995234,0.548658368564,0.441033964663,0.535977260354
2020/04/03/19:48:12.002575,0.466284619927,0.548447820156,0.441278676196,0.535776792815
2020/04/03/19:48:12.042404,0.466447569648,0.548308787987,0.441436359569,0.535647345028
2020/04/03/19:48:12.082827,0.466667404499,0.548121560538,0.441651922724,0.535469763485
2020/04/03/19:48:12.113944,0.466820143285,0.547992558835,0.441800064412,0.535346441447
2020/04/03/19:48:12.144224,0.466973538185,0.547862161987,0.441948072988,0.53522394087
2020/04/03/19:48:12.174147,0.467123228176,0.547733943185,0.442096929339,0.535101599932
2020/04/03/19:48:12.204124,0.467253424951,0.547623958748,0.44222142403,0.534997615701
2020/04/03/19:48:12.234419,0.467409394579,0.547489949035,0.442376612979,0.534870214027
2020/04/03/19:48:12.263503,0.46752649744,0.547389857731,0.442489919121,0.534776578882
2020/04/03/19:48:12.293815,0.467665584817,0.54727133009,0.442626397394,0.534663318705
2020/04/03/19:48:12.322759,0.467819792168,0.547138148062,0.442777925129,0.53453923898
2020/04/03/19:48:12.352233,0.467978272139,0.547003088751,0.44293388276,0.534409518259
2020/04/03/19:48:12.402711,0.468202811176,0.546810716316,0.443152626679,0.534228338444
2020/04/03/19:48:12.432872,0.468329463078,0.546702734811,0.443276368377,0.534125167916
2020/04/03/19:48:12.463549,0.468475853103,0.546577892326,0.443416383446,0.534008327249
2020/04/03/19:48:12.493801,0.4686195568,0.54645402376,0.4435593696,0.533890247654
2020/04/03/19:48:12.523054,0.468730427458,0.546359591931,0.443665104946,0.533801702258
2020/04/03/19:48:12.552904,0.468882196057,0.546228754697,0.44381639236,0.53367653465
2020/04/03/19:48:12.583993,0.469036095251,0.546096825931,0.443966049576,0.533551820242
2020/04/03/19:48:12.612893,0.469168738708,0.545982071327,0.444096445355,0.533444111066
2020/04/03/19:48:12.641630,0.469318821154,0.54585337488,0.444241645549,0.533322883068
2020/04/03/19:48:12.671088,0.46943042324,0.545757020214,0.444352195537,0.533231168393
2020/04/03/19:48:12.701072,0.469576841383,0.545630542463,0.444496245657,0.533111610045
2020/04/03/19:48:12.730503,0.469701563937,0.545525771199,0.444614100078,0.53301067138
2020/04/03/19:48:12.760988,0.469837640617,0.545405908597,0.444750650643,0.532899469956
2020/04/03/19:48:12.791154,0.469979258155,0.545284709059,0.444888684291,0.532783390845
2020/04/03/19:48:12.820241,0.470082638651,0.545195058962,0.444989035606,0.532700120811
2020/04/03/19:48:12.849852,0.470230630558,0.545068383462,0.445132734981,0.532579064256
2020/04/03/19:48:12.879612,0.470358726185,0.544958077226,0.44525766809,0.532474386027
2020/04/03/19:48:12.910668,0.470508758324,0.54482853505,0.445404184972,0.532351845817
2020/04/03/19:48:12.942437,0.470652913482,0.544702532309,0.445547244893,0.532233631871
2020/04/03/19:48:12.972461,0.470800971602,0.544576057471,0.445688999176,0.53211340782
2020/04/03/19:48:13.022258,0.471012410818,0.544391204321,0.445897958915,0.531940349803
2020/04/03/19:48:13.075159,0.471202483552,0.544227424756,0.446084404659,0.531783258064
