time,.x,.y,.z
2020/04/03/19:47:10.039789,0.838095318025,-0.0144488198284,1.6847313575
2020/04/03/19:47:10.069895,0.838094594113,-0.0144488065938,1.68473400592
2020/04/03/19:47:10.100557,0.83809667653,-0.014448998771,1.68473113888
2020/04/03/19:47:10.130783,0.83809531806,-0.014448817799,1.6847313575
2020/04/03/19:47:10.180933,0.838095312514,-0.0144500739706,1.68473193668
2020/04/03/19:47:10.211397,0.838095334109,-0.0144488213815,1.68473193668
2020/04/03/19:47:10.242241,0.838095920416,-0.0144489844623,1.68473262894
2020/04/03/19:47:10.272190,0.838095914905,-0.0144502386027,1.68473320812
2020/04/03/19:47:10.322327,0.838096638814,-0.014450251841,1.68473055969
2020/04/03/19:47:10.351158,0.83809589882,-0.0144502370523,1.68473262894
2020/04/03/19:47:10.390465,0.838095920451,-0.0144489824329,1.68473262894
2020/04/03/19:47:10.430217,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:10.459374,0.83809531409,-0.0144489719791,1.68473131036
2020/04/03/19:47:10.488449,0.838094552429,-0.0144502138382,1.6847333796
2020/04/03/19:47:10.519351,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:10.549259,0.838094552429,-0.0144502138382,1.6847333796
2020/04/03/19:47:10.580070,0.83809457406,-0.0144489592209,1.6847333796
2020/04/03/19:47:10.610015,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:10.660398,0.838095308544,-0.014450228148,1.68473188954
2020/04/03/19:47:10.690632,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:10.741633,0.838094552429,-0.0144502138382,1.6847333796
2020/04/03/19:47:10.771718,0.838095330175,-0.0144489735296,1.68473188954
2020/04/03/19:47:10.823020,0.838095296429,-0.0144500724175,1.6847313575
2020/04/03/19:47:10.854046,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:10.883575,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:10.912617,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:10.963069,0.838095330175,-0.0144489735296,1.68473188954
2020/04/03/19:47:10.996513,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:11.039566,0.838095292459,-0.0144502265976,1.68473131036
2020/04/03/19:47:11.068893,0.838094556399,-0.0144500596581,1.68473342674
2020/04/03/19:47:11.119813,0.838094590143,-0.0144489607713,1.68473395878
2020/04/03/19:47:11.159047,0.838095936535,-0.0144489839833,1.68473320812
2020/04/03/19:47:11.199625,0.83809589882,-0.0144502370523,1.68473262894
2020/04/03/19:47:11.231332,0.83809531409,-0.0144489719791,1.68473131036
2020/04/03/19:47:11.260817,0.838095924421,-0.0144488282528,1.68473267608
2020/04/03/19:47:11.301230,0.838095314055,-0.0144489740085,1.68473131036
2020/04/03/19:47:11.343161,0.83809533014,-0.0144489755589,1.68473188954
2020/04/03/19:47:11.373912,0.838094552429,-0.0144502138382,1.6847333796
2020/04/03/19:47:11.404194,0.838096654899,-0.0144502533915,1.68473113888
2020/04/03/19:47:11.435490,0.838096638814,-0.014450251841,1.68473055969
2020/04/03/19:47:11.465456,0.83809531806,-0.014448817799,1.6847313575
2020/04/03/19:47:11.496201,0.838094556364,-0.0144500616875,1.68473342674
2020/04/03/19:47:11.525645,0.838095914905,-0.0144502386027,1.68473320812
2020/04/03/19:47:11.576231,0.83809457406,-0.0144489592209,1.6847333796
2020/04/03/19:47:11.606459,0.838095318025,-0.0144488198284,1.6847313575
2020/04/03/19:47:11.657221,0.838095314055,-0.0144489740085,1.68473131036
2020/04/03/19:47:11.689861,0.838096680499,-0.0144488445935,1.68473118602
2020/04/03/19:47:11.720894,0.83809531409,-0.0144489719791,1.68473131036
2020/04/03/19:47:11.750943,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:11.781166,0.838095296429,-0.0144500724175,1.6847313575
2020/04/03/19:47:11.813559,0.83809531806,-0.014448817799,1.6847313575
2020/04/03/19:47:11.844108,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:11.875192,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:11.905472,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:11.946184,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:11.987542,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:12.017284,0.838094552429,-0.0144502138382,1.6847333796
2020/04/03/19:47:12.047600,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:12.078665,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:12.108917,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:12.138813,0.838094556399,-0.0144500596581,1.68473342674
2020/04/03/19:47:12.189631,0.838095330175,-0.0144489735296,1.68473188954
2020/04/03/19:47:12.219308,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:12.269489,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:12.299711,0.838096680534,-0.0144488425642,1.68473118602
2020/04/03/19:47:12.329724,0.838096680534,-0.0144488425642,1.68473118602
2020/04/03/19:47:12.360189,0.838095924421,-0.0144488282528,1.68473267608
2020/04/03/19:47:12.400874,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:12.451329,0.83809531409,-0.0144489719791,1.68473131036
2020/04/03/19:47:12.483878,0.838096658904,-0.0144500971847,1.68473118602
2020/04/03/19:47:12.513764,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:12.542973,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:12.573366,0.838095292424,-0.014450228627,1.68473131036
2020/04/03/19:47:12.614293,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:12.665138,0.838096658904,-0.0144500971847,1.68473118602
2020/04/03/19:47:12.696426,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:12.725655,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:12.759079,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:12.788811,0.838095292459,-0.0144502265976,1.68473131036
2020/04/03/19:47:12.828291,0.83809590279,-0.0144500828721,1.68473267608
2020/04/03/19:47:12.868519,0.838095914905,-0.0144502386027,1.68473320812
2020/04/03/19:47:12.907912,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:12.948274,0.838095292459,-0.0144502265976,1.68473131036
2020/04/03/19:47:12.982337,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:13.012814,0.83809590279,-0.0144500828721,1.68473267608
2020/04/03/19:47:13.046813,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:13.090291,0.838095292512,-0.0144502235496,1.68473131036
2020/04/03/19:47:13.140466,0.83809457406,-0.0144489592209,1.6847333796
2020/04/03/19:47:13.170013,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:13.199576,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:13.239643,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:13.290421,0.838095296429,-0.0144500724175,1.6847313575
2020/04/03/19:47:13.330051,0.838096658904,-0.0144500971847,1.68473118602
2020/04/03/19:47:13.359600,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:13.388878,0.838095920451,-0.0144489824329,1.68473262894
2020/04/03/19:47:13.421787,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:13.450590,0.83809531409,-0.0144489719791,1.68473131036
2020/04/03/19:47:13.480119,0.838095270812,-0.0144514820879,1.68473131036
2020/04/03/19:47:13.510063,0.838094545675,-0.0144500586226,1.68473304062
2020/04/03/19:47:13.539867,0.838096658904,-0.0144500971847,1.68473118602
2020/04/03/19:47:13.572589,0.838094552429,-0.0144502138382,1.6847333796
2020/04/03/19:47:13.602654,0.838095296429,-0.0144500724175,1.6847313575
2020/04/03/19:47:13.632551,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:13.672448,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:13.713112,0.83809533014,-0.0144489755589,1.68473188954
2020/04/03/19:47:13.744401,0.838095290866,-0.0144513294609,1.68473193668
2020/04/03/19:47:13.778020,0.838095330175,-0.0144489735296,1.68473188954
2020/04/03/19:47:13.811233,0.838095296394,-0.0144500744468,1.6847313575
2020/04/03/19:47:13.841107,0.838095318025,-0.0144488198284,1.6847313575
2020/04/03/19:47:13.873191,0.838095292459,-0.0144502265976,1.68473131036
2020/04/03/19:47:13.903413,0.838094568477,-0.014450217418,1.68473395878
2020/04/03/19:47:13.934154,0.838095334109,-0.0144488213815,1.68473193668
2020/04/03/19:47:13.964596,0.838096654899,-0.0144502533915,1.68473113888
2020/04/03/19:47:13.994194,0.838096617166,-0.0144515073333,1.68473055969
2020/04/03/19:47:14.033468,0.83809667653,-0.014448998771,1.68473113888
2020/04/03/19:47:14.073089,0.838095296394,-0.0144500744468,1.6847313575
2020/04/03/19:47:14.123011,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:14.153412,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:14.183902,0.838095318025,-0.0144488198284,1.6847313575
2020/04/03/19:47:14.223915,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:14.263610,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:14.316843,0.838096676617,-0.0144489936936,1.68473113888
2020/04/03/19:47:14.361020,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:14.392232,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:14.422699,0.838096658904,-0.0144500971847,1.68473118602
2020/04/03/19:47:14.452522,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:14.481482,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:14.510790,0.838095308544,-0.014450228148,1.68473188954
2020/04/03/19:47:14.540350,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:14.570105,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:14.621813,0.838095296429,-0.0144500724175,1.6847313575
2020/04/03/19:47:14.653162,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:14.682550,0.83809531806,-0.014448817799,1.6847313575
2020/04/03/19:47:14.713510,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:14.743508,0.83809531806,-0.014448817799,1.6847313575
2020/04/03/19:47:14.772669,0.838095918927,-0.0144500813773,1.68473325526
2020/04/03/19:47:14.801664,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:14.830901,0.838096660479,-0.0144489951911,1.68473055969
2020/04/03/19:47:14.881246,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:14.911671,0.838096664414,-0.0144488430404,1.68473060684
2020/04/03/19:47:14.943314,0.838095292459,-0.0144502265976,1.68473131036
2020/04/03/19:47:14.974575,0.838096658904,-0.0144500971847,1.68473118602
2020/04/03/19:47:15.005356,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:15.056228,0.838095312514,-0.0144500739706,1.68473193668
2020/04/03/19:47:15.087547,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:15.118313,0.838095330175,-0.0144489735296,1.68473188954
2020/04/03/19:47:15.151975,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:15.182366,0.838094590143,-0.0144489607713,1.68473395878
2020/04/03/19:47:15.213677,0.838094568512,-0.0144502153886,1.68473395878
2020/04/03/19:47:15.245423,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:15.287729,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:15.338363,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:15.367852,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:15.417678,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:15.446949,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:15.477008,0.838096676565,-0.0144489967416,1.68473113888
2020/04/03/19:47:15.506380,0.838096664449,-0.014448841011,1.68473060684
2020/04/03/19:47:15.535887,0.83809457406,-0.0144489592209,1.6847333796
2020/04/03/19:47:15.564487,0.838096654934,-0.0144502513621,1.68473113888
2020/04/03/19:47:15.595284,0.83809589882,-0.0144502370523,1.68473262894
2020/04/03/19:47:15.627662,0.838096638848,-0.0144502498116,1.68473055969
2020/04/03/19:47:15.658353,0.838096642818,-0.0144500956315,1.68473060684
2020/04/03/19:47:15.708567,0.838139270653,-0.0141676409154,1.68471205648
2020/04/03/19:47:15.737884,0.838204561357,-0.0136601015122,1.68467089156
2020/04/03/19:47:15.767412,0.838282348966,-0.0130775447274,1.68460980591
2020/04/03/19:47:15.810060,0.838390924792,-0.0122583192526,1.68452168063
2020/04/03/19:47:15.840602,0.838477284741,-0.0116019417143,1.68444944887
2020/04/03/19:47:15.892552,0.838605091939,-0.0106294306536,1.6843479873
2020/04/03/19:47:15.924248,0.838685482032,-0.0099732481708,1.68429301055
2020/04/03/19:47:15.954053,0.83875557358,-0.00940858866151,1.68424798987
2020/04/03/19:47:15.984381,0.838837766685,-0.00876814962037,1.68419705088
2020/04/03/19:47:16.013713,0.838915509462,-0.00811688840358,1.68414865763
2020/04/03/19:47:16.065775,0.839039342325,-0.00715983992933,1.68406922764
2020/04/03/19:47:16.094815,0.839110460702,-0.00659756405086,1.68402287325
2020/04/03/19:47:16.125470,0.839191146932,-0.00597412913937,1.68397569868
2020/04/03/19:47:16.155993,0.8392754365,-0.00533342731957,1.68392407441
2020/04/03/19:47:16.185758,0.839356591877,-0.0047135161092,1.68387519153
2020/04/03/19:47:16.236175,0.839479017942,-0.00375891237265,1.68380315777
2020/04/03/19:47:16.266916,0.839546897487,-0.00321756524274,1.68376402989
2020/04/03/19:47:16.296169,0.839629608684,-0.00259074564204,1.68371137217
2020/04/03/19:47:16.347438,0.839741995207,-0.00166393447559,1.68364622678
2020/04/03/19:47:16.379966,0.839811966096,-0.00104284967834,1.68360679931
2020/04/03/19:47:16.410221,0.839880373537,-0.000430170368857,1.6835695646
2020/04/03/19:47:16.441742,0.839939145735,0.000101475232027,1.68353875282
2020/04/03/19:47:16.473824,0.840001418775,0.00072346390092,1.68351062738
2020/04/03/19:47:16.503130,0.840063688853,0.00132126360221,1.68347937985
2020/04/03/19:47:16.533076,0.840126239498,0.00193581132032,1.68344647218
2020/04/03/19:47:16.561983,0.840180609268,0.00246337409441,1.68341998249
2020/04/03/19:47:16.591593,0.840226626748,0.0029060633728,1.68339702523
2020/04/03/19:47:16.622043,0.840287112398,0.00351414277407,1.68336946647
2020/04/03/19:47:16.653530,0.84033716268,0.00403456286858,1.68334807118
2020/04/03/19:47:16.683629,0.840394418407,0.0046280178326,1.68332144961
2020/04/03/19:47:16.715050,0.840456630445,0.00523515864269,1.68328986299
2020/04/03/19:47:16.744625,0.840518855925,0.00582169085053,1.68325676261
2020/04/03/19:47:16.784098,0.840584921423,0.00641908868045,1.68321729333
2020/04/03/19:47:16.826682,0.840675265557,0.0072197751637,1.68315895429
2020/04/03/19:47:16.857434,0.840745395295,0.00780753215001,1.68311332391
2020/04/03/19:47:16.886200,0.840810166256,0.00839153293825,1.68307295666
2020/04/03/19:47:16.915807,0.840876710753,0.00896533346125,1.68302724402
2020/04/03/19:47:16.945968,0.840932459786,0.00948364777945,1.68298843833
2020/04/03/19:47:16.974590,0.840980339007,0.00991881634799,1.68295449075
2020/04/03/19:47:17.003914,0.84104349955,0.0104903797577,1.68290885949
2020/04/03/19:47:17.033110,0.841104638687,0.0110766129665,1.68286358315
2020/04/03/19:47:17.083471,0.841187723079,0.0118524981537,1.68279934623
2020/04/03/19:47:17.113756,0.84124282107,0.0124312003729,1.68275483151
2020/04/03/19:47:17.143877,0.841300049565,0.0129961580487,1.68271211933
2020/04/03/19:47:17.174047,0.841355183241,0.0135601538735,1.68266847963
2020/04/03/19:47:17.224457,0.841434309279,0.0144172016974,1.6826096535
2020/04/03/19:47:17.257365,0.841478783429,0.014907201346,1.68257472019
2020/04/03/19:47:17.288705,0.841531443896,0.0154791283337,1.68253513916
2020/04/03/19:47:17.319397,0.841584928054,0.0160320481592,1.68249550727
2020/04/03/19:47:17.348696,0.841639070027,0.0165863256436,1.68245587524
2020/04/03/19:47:17.398010,0.841718004184,0.0174183544797,1.68240119311
2020/04/03/19:47:17.428087,0.841762731735,0.0178952977459,1.68237103661
2020/04/03/19:47:17.458028,0.841812100668,0.0184548485018,1.68233843984
2020/04/03/19:47:17.487737,0.841869236805,0.0190000993405,1.68230064934
2020/04/03/19:47:17.528599,0.84193440925,0.0196841783858,1.68225677801
2020/04/03/19:47:17.579698,0.842009680083,0.0204356829262,1.68220255889
2020/04/03/19:47:17.613179,0.842065148783,0.0209691868057,1.68216582661
2020/04/03/19:47:17.643147,0.842117651359,0.0215157803573,1.68212984496
2020/04/03/19:47:17.675375,0.842170435487,0.022044048621,1.68209432132
2020/04/03/19:47:17.717993,0.842232531693,0.0227876183246,1.68205528416
2020/04/03/19:47:17.748656,0.842277966136,0.023323461248,1.68202359163
2020/04/03/19:47:17.778809,0.842323017911,0.0238502899828,1.68199747545
2020/04/03/19:47:17.830990,0.842378725973,0.024650361855,1.68196739911
2020/04/03/19:47:17.860690,0.842408425528,0.025101524429,1.68195452046
2020/04/03/19:47:17.890103,0.84244631378,0.0256299646614,1.68193504866
2020/04/03/19:47:17.919707,0.842480761223,0.0261594562889,1.6819182517
2020/04/03/19:47:17.949224,0.842506463566,0.0265435242367,1.68190275309
2020/04/03/19:47:17.979478,0.842542213875,0.0270678707926,1.68188699939
2020/04/03/19:47:18.008510,0.842577362794,0.0275971911313,1.68186622061
2020/04/03/19:47:18.037831,0.842609702984,0.0280447765845,1.68184577764
2020/04/03/19:47:18.078397,0.842643658395,0.0285642711027,1.68182702595
2020/04/03/19:47:18.121711,0.842697573548,0.0293377697769,1.68179430696
2020/04/03/19:47:18.153831,0.842733788337,0.0298431387755,1.68177098764
2020/04/03/19:47:18.185184,0.842768269084,0.0302954235089,1.68174757395
2020/04/03/19:47:18.216551,0.842808457473,0.0308013828104,1.68171997812
2020/04/03/19:47:18.246274,0.842850429134,0.0313033154768,1.68169385773
2020/04/03/19:47:18.276141,0.842881216177,0.031756441647,1.68167351824
2020/04/03/19:47:18.306484,0.842923758152,0.0322608422057,1.68164461739
2020/04/03/19:47:18.337697,0.842965399168,0.0327570786187,1.68161706928
2020/04/03/19:47:18.367998,0.843005905925,0.0332674082755,1.68158888193
2020/04/03/19:47:18.418168,0.843064997011,0.0340040306891,1.68154842114
2020/04/03/19:47:18.448791,0.843098070457,0.0344369255869,1.68152448583
2020/04/03/19:47:18.479691,0.843135479101,0.0349379313777,1.68149579773
2020/04/03/19:47:18.508600,0.843170782332,0.0354238977959,1.68147056743
2020/04/03/19:47:18.539138,0.843195784385,0.0357880787895,1.68145062285
2020/04/03/19:47:18.568121,0.843233563132,0.0362903185955,1.68141807624
2020/04/03/19:47:18.598619,0.84326362803,0.0367159775062,1.68139028212
2020/04/03/19:47:18.629795,0.843294593539,0.0371945341151,1.6813627232
2020/04/03/19:47:18.660534,0.843327556115,0.0376908053069,1.68133401518
2020/04/03/19:47:18.690178,0.843356723483,0.0381730866458,1.68130858618
2020/04/03/19:47:18.721078,0.84338402756,0.0385850945665,1.6812866935
2020/04/03/19:47:18.752880,0.843410942429,0.0390698122769,1.68126362692
2020/04/03/19:47:18.782454,0.843439287658,0.0395504673009,1.68124070344
2020/04/03/19:47:18.823264,0.843477255725,0.0401350084115,1.68120996043
2020/04/03/19:47:18.873885,0.843519056927,0.0408634520339,1.68117612513
2020/04/03/19:47:18.905241,0.843544375945,0.041270839006,1.68115659079
2020/04/03/19:47:18.934457,0.84357466941,0.0417404428599,1.68113210336
2020/04/03/19:47:18.965573,0.843603295703,0.0422210067756,1.68110700622
2020/04/03/19:47:19.005302,0.843633987916,0.0426806928984,1.68107910719
2020/04/03/19:47:19.044627,0.843676946742,0.0433162423083,1.68104677678
2020/04/03/19:47:19.073908,0.843706354605,0.043789000607,1.68102290895
2020/04/03/19:47:19.124827,0.843754453161,0.0444668411803,1.68098724463
2020/04/03/19:47:19.155638,0.84378025435,0.0449389233224,1.68096859659
2020/04/03/19:47:19.186911,0.843812492146,0.045403393965,1.68094402856
2020/04/03/19:47:19.237693,0.843856288157,0.0460808438541,1.68091631874
2020/04/03/19:47:19.268272,0.843879290375,0.0464896948783,1.68089964453
2020/04/03/19:47:19.297997,0.843904148903,0.0469445965166,1.68088255296
2020/04/03/19:47:19.328454,0.843929384118,0.0473854676415,1.68086443045
2020/04/03/19:47:19.359068,0.843951646542,0.0478431242333,1.68084934488
2020/04/03/19:47:19.388460,0.843966396699,0.048239734629,1.68083998345
2020/04/03/19:47:19.418115,0.843983808687,0.0485708353935,1.68082908062
2020/04/03/19:47:19.447142,0.844001317498,0.0490117251287,1.68082001922
